Reporter,type_Reporter,Partner,Flow,Item_code,type_Item,Year,Reported_value,Final_value,Final_value_methodology,Balanced_value
AE,c,CH,X,SJ,s,2018,,243.327023,M2.2,405.837799
AE,c,CH,X,SK,s,2018,,98.914754,M2.2,39.836826
AE,c,CH,X,SL,s,2018,,8.149227,M2.2,5.823681
AE,c,CH,X,S,s,2019,,2370.882124,M1.3,1693.685884
AE,c,CH,X,SA,s,2019,,0.0,W0,0.068698
AE,c,CH,X,SB,s,2019,,0.0,W0,24.33398
AE,c,CH,X,SC,s,2019,,459.363726,M2.2,277.421263
AE,c,CH,X,SD,s,2019,,510.539989,M2.2,473.821944
AE,c,CH,X,SE,s,2019,,27.155245,M2.2,14.556821
AE,c,CH,X,SF,s,2019,,380.949449,M2.2,63.991029
AE,c,CH,X,SG,s,2019,,42.378135,M2.2,48.277318
AE,c,CH,X,SH,s,2019,,306.735549,M2.2,170.437705
AE,c,CH,X,SI,s,2019,,248.892108,M2.2,108.084421
AE,c,CH,X,SJ,s,2019,,246.780474,M2.2,458.192572
AE,c,CH,X,SK,s,2019,,138.783472,M2.2,48.363859
AE,c,CH,X,SL,s,2019,,9.303977,M2.2,6.136273
AE,c,CH,X,S,s,2020,,2112.074471,M1.3,1524.374794
AE,c,CH,X,SA,s,2020,,0.0,W0,0.116785
AE,c,CH,X,SB,s,2020,,0.0,W0,20.480559
AE,c,CH,X,SC,s,2020,,424.173691,M2.2,262.346666
AE,c,CH,X,SD,s,2020,,290.362673,M2.2,227.750327
AE,c,CH,X,SE,s,2020,,15.282417,M2.2,9.488196
AE,c,CH,X,SF,s,2020,,427.448737,M2.2,67.262544
AE,c,CH,X,SG,s,2020,,54.886159,M2.2,56.750547
AE,c,CH,X,SH,s,2020,,233.177112,M2.2,199.501761
AE,c,CH,X,SI,s,2020,,229.748544,M2.2,109.019584
AE,c,CH,X,SJ,s,2020,,311.547234,M2.2,524.953
AE,c,CH,X,SK,s,2020,,117.742945,M2.2,40.987811
AE,c,CH,X,SL,s,2020,,7.704959,M2.2,5.717015
AE,c,CH,X,S,s,2021,,2735.019893,M1.3,1896.934678
AE,c,CH,X,SA,s,2021,,0.0,W0,0.073462
AE,c,CH,X,SB,s,2021,,0.0,W0,28.23855
AE,c,CH,X,SC,s,2021,,672.293622,M2.2,384.668127
AE,c,CH,X,SD,s,2021,,422.09617,M2.2,342.01912
AE,c,CH,X,SE,s,2021,,22.310739,M2.2,13.112045
AE,c,CH,X,SF,s,2021,,558.254238,M2.2,75.531824
AE,c,CH,X,SG,s,2021,,58.20089,M2.2,60.728342
AE,c,CH,X,SH,s,2021,,253.14841,M2.2,147.101288
AE,c,CH,X,SI,s,2021,,259.038437,M2.2,124.779033
AE,c,CH,X,SJ,s,2021,,332.246309,M2.2,662.415263
AE,c,CH,X,SK,s,2021,,148.250887,M2.2,51.780979
AE,c,CH,X,SL,s,2021,,9.180192,M2.2,6.486644
AE,c,CH,X,S,s,2022,,4044.15124,M1.3,2532.557398
AE,c,CH,X,SA,s,2022,,0.0,W0,0.05993
AE,c,CH,X,SB,s,2022,,0.0,W0,28.62906
AE,c,CH,X,SC,s,2022,,1126.071454,M2.2,575.03002
AE,c,CH,X,SD,s,2022,,812.599132,M2.2,707.072698
AE,c,CH,X,SE,s,2022,,25.130552,M2.2,13.639976
AE,c,CH,X,SF,s,2022,,717.301187,M2.2,77.609692
AE,c,CH,X,SG,s,2022,,63.440874,M2.2,70.825822
AE,c,CH,X,SH,s,2022,,276.273324,M2.2,82.703995
AE,c,CH,X,SI,s,2022,,288.090155,M2.2,140.039511
AE,c,CH,X,SJ,s,2022,,535.788362,M2.2,773.509719
AE,c,CH,X,SK,s,2022,,189.531971,M2.2,56.679015
AE,c,CH,X,SL,s,2022,,9.924228,M2.2,6.75796
AE,c,CH,X,S,s,2023,,4420.308428,M8.2,2966.653354
AE,c,CH,X,SA,s,2023,,0.0,W0,0.030812
AE,c,CH,X,SB,s,2023,,0.0,W0,36.45752
AE,c,CH,X,SC,s,2023,,1227.078446,M2.2,819.380679
AE,c,CH,X,SD,s,2023,,852.848868,M2.2,732.6137
AE,c,CH,X,SE,s,2023,,25.480596,M2.2,13.003906
AE,c,CH,X,SF,s,2023,,739.520437,M2.2,84.659575
AE,c,CH,X,SG,s,2023,,55.954935,M2.2,53.0639
AE,c,CH,X,SH,s,2023,,527.18229,M2.2,117.196309
AE,c,CH,X,SI,s,2023,,293.832967,M2.2,138.453169
AE,c,CH,X,SJ,s,2023,,433.816665,M2.2,894.877289
AE,c,CH,X,SK,s,2023,,253.93838,M2.2,70.706161
AE,c,CH,X,SL,s,2023,,10.654846,M2.2,6.210333
AE,c,CH,X,S,s,2024,,4680.058095,M8.2,3380.517906
AE,c,CH,X,SA,s,2024,,0.0,W0,0.086176
AE,c,CH,X,SB,s,2024,,0.0,W0,39.526879
AE,c,CH,X,SC,s,2024,,1404.914651,M2.2,1001.832209
AE,c,CH,X,SD,s,2024,,983.225845,M2.2,756.682041
AE,c,CH,X,SE,s,2024,,22.7069,M2.2,13.009323
AE,c,CH,X,SF,s,2024,,790.911513,M2.2,98.106935
AE,c,CH,X,SG,s,2024,,56.467854,M2.2,51.697466
AE,c,CH,X,SH,s,2024,,346.023741,M2.2,123.131646
AE,c,CH,X,SI,s,2024,,316.235967,M2.2,156.444601
AE,c,CH,X,SJ,s,2024,,398.626873,M2.2,1044.295244
AE,c,CH,X,SK,s,2024,,350.497638,M2.2,89.278142
AE,c,CH,X,SL,s,2024,,10.447115,M2.2,6.427245
AF,c,CH,X,S,s,2005,,2.357427,M1.4,13.779225
AF,c,CH,X,SA,s,2005,,0.0,W0,0.0
AF,c,CH,X,SB,s,2005,,0.0,W0,1e-06
AF,c,CH,X,SC,s,2005,,0.13616,M2.2,1.404348
AF,c,CH,X,SD,s,2005,,0.014722,M2.2,1.538947
AF,c,CH,X,SE,s,2005,,0.578119,M2.2,1.588673
AF,c,CH,X,SF,s,2005,,5e-05,M2.2,0.405624
AF,c,CH,X,SG,s,2005,,0.229419,M2.2,0.641837
AF,c,CH,X,SH,s,2005,,0.003014,M2.2,0.019233
AF,c,CH,X,SI,s,2005,,0.227895,M2.2,3.382162
AF,c,CH,X,SJ,s,2005,,1.139204,M2.2,3.346445
AF,c,CH,X,SK,s,2005,,0.010336,M2.2,0.247893
AF,c,CH,X,SL,s,2005,,0.018507,M2.2,1.204063
AF,c,CH,X,S,s,2006,,3.122023,M1.4,15.217852
AF,c,CH,X,SA,s,2006,,0.0,W0,0.0
AF,c,CH,X,SB,s,2006,,0.0,W0,1e-06
AF,c,CH,X,SC,s,2006,,0.182775,M2.2,1.610215
AF,c,CH,X,SD,s,2006,,0.019128,M2.2,1.662021
AF,c,CH,X,SE,s,2006,,0.756804,M2.2,1.732469
AF,c,CH,X,SF,s,2006,,6.7e-05,M2.2,0.5831
AF,c,CH,X,SG,s,2006,,0.304786,M2.2,0.689707
AF,c,CH,X,SH,s,2006,,0.004008,M2.2,0.019747
AF,c,CH,X,SI,s,2006,,0.301525,M2.2,3.640563
AF,c,CH,X,SJ,s,2006,,1.514055,M2.2,3.764985
AF,c,CH,X,SK,s,2006,,0.013656,M2.2,0.264669
AF,c,CH,X,SL,s,2006,,0.02522,M2.2,1.250374
AF,c,CH,X,S,s,2007,,3.759876,M1.4,19.843108
AF,c,CH,X,SA,s,2007,,0.0,W0,0.0
AF,c,CH,X,SB,s,2007,,0.0,W0,2e-06
AF,c,CH,X,SC,s,2007,,0.218985,M2.2,2.166923
AF,c,CH,X,SD,s,2007,,0.022072,M2.2,1.945927
AF,c,CH,X,SE,s,2007,,0.903977,M2.2,2.250445
AF,c,CH,X,SF,s,2007,,8.2e-05,M2.2,0.862442
AF,c,CH,X,SG,s,2007,,0.368263,M2.2,0.914532
AF,c,CH,X,SH,s,2007,,0.004861,M2.2,0.033053
AF,c,CH,X,SI,s,2007,,0.362727,M2.2,4.775696
AF,c,CH,X,SJ,s,2007,,1.831858,M2.2,5.051185
AF,c,CH,X,SK,s,2007,,0.016359,M2.2,0.351306
AF,c,CH,X,SL,s,2007,,0.030691,M2.2,1.491598
AF,c,CH,X,S,s,2008,,33.705416,M1.4,28.902408
AF,c,CH,X,SA,s,2008,,0.0,W0,0.0
AF,c,CH,X,SB,s,2008,,0.015236,M2.2,3e-06
AF,c,CH,X,SC,s,2008,,3.228938,M2.2,3.3039
AF,c,CH,X,SD,s,2008,,0.144876,M2.2,2.477737
AF,c,CH,X,SE,s,2008,,7.583167,M2.2,3.310077
AF,c,CH,X,SF,s,2008,,0.000714,M2.2,1.275853
AF,c,CH,X,SG,s,2008,,3.228557,M2.2,1.22496
AF,c,CH,X,SH,s,2008,,0.042425,M2.2,0.049561
AF,c,CH,X,SI,s,2008,,3.191455,M2.2,6.724884
AF,c,CH,X,SJ,s,2008,,15.922215,M2.2,8.076134
AF,c,CH,X,SK,s,2008,,0.143775,M2.2,0.452988
AF,c,CH,X,SL,s,2008,,0.204056,M2.2,2.006311
AF,c,CH,X,S,s,2009,,45.209794,M1.4,36.39192
AF,c,CH,X,SA,s,2009,,0.0,W0,0.0
AF,c,CH,X,SB,s,2009,,0.0,W0,3e-06
AF,c,CH,X,SC,s,2009,,2.224908,M2.2,3.08716
AF,c,CH,X,SD,s,2009,,0.270363,M2.2,2.64436
AF,c,CH,X,SE,s,2009,,7.594507,M2.2,3.433997
AF,c,CH,X,SF,s,2009,,0.005579,M2.2,1.966889
AF,c,CH,X,SG,s,2009,,4.08061,M2.2,1.316102
AF,c,CH,X,SH,s,2009,,0.045338,M2.2,0.088408
AF,c,CH,X,SI,s,2009,,3.185437,M2.2,8.297735
AF,c,CH,X,SJ,s,2009,,27.055327,M2.2,12.518825
AF,c,CH,X,SK,s,2009,,0.473012,M2.2,0.598247
AF,c,CH,X,SL,s,2009,,0.274714,M2.2,2.440193
AF,c,CH,X,S,s,2010,,56.229983,M1.4,46.609571
AF,c,CH,X,SA,s,2010,,0.0,W0,0.0
AF,c,CH,X,SB,s,2010,,0.0,W0,4e-06
AF,c,CH,X,SC,s,2010,,4.353075,M2.2,4.379658
AF,c,CH,X,SD,s,2010,,0.662564,M2.2,2.867652
AF,c,CH,X,SE,s,2010,,12.814356,M2.2,5.899855
AF,c,CH,X,SF,s,2010,,0.028965,M2.2,2.341094
AF,c,CH,X,SG,s,2010,,3.662003,M2.2,1.203355
AF,c,CH,X,SH,s,2010,,0.041618,M2.2,0.132002
AF,c,CH,X,SI,s,2010,,5.681598,M2.2,10.935369
AF,c,CH,X,SJ,s,2010,,28.350311,M2.2,15.855177
AF,c,CH,X,SK,s,2010,,0.377501,M2.2,0.68484
AF,c,CH,X,SL,s,2010,,0.257991,M2.2,2.310564
AF,c,CH,X,S,s,2011,,70.290251,M1.4,59.759226
AF,c,CH,X,SA,s,2011,,0.0,W0,0.0
AF,c,CH,X,SB,s,2011,,0.0,W0,6e-06
AF,c,CH,X,SC,s,2011,,5.953891,M2.2,5.733662
AF,c,CH,X,SD,s,2011,,0.752768,M2.2,3.485493
AF,c,CH,X,SE,s,2011,,14.58094,M2.2,6.927746
AF,c,CH,X,SF,s,2011,,0.105253,M2.2,2.764322
AF,c,CH,X,SG,s,2011,,8.547032,M2.2,2.538587
AF,c,CH,X,SH,s,2011,,0.029649,M2.2,0.214002
AF,c,CH,X,SI,s,2011,,6.482584,M2.2,13.879531
AF,c,CH,X,SJ,s,2011,,33.52077,M2.2,20.619122
AF,c,CH,X,SK,s,2011,,0.111863,M2.2,0.835709
AF,c,CH,X,SL,s,2011,,0.205501,M2.2,2.761046
AF,c,CH,X,S,s,2012,,49.025124,M1.4,63.776075
AF,c,CH,X,SA,s,2012,,0.0,W0,0.001388
AF,c,CH,X,SB,s,2012,,0.0,W0,5e-06
AF,c,CH,X,SC,s,2012,,6.027713,M2.2,6.739237
AF,c,CH,X,SD,s,2012,,0.96339,M2.2,7.030234
AF,c,CH,X,SE,s,2012,,10.574751,M2.2,7.223645
AF,c,CH,X,SF,s,2012,,1.462819,M2.2,3.102287
AF,c,CH,X,SG,s,2012,,3.160441,M2.2,1.963295
AF,c,CH,X,SH,s,2012,,0.0,W0,1.489847
AF,c,CH,X,SI,s,2012,,3.990368,M2.2,12.622346
AF,c,CH,X,SJ,s,2012,,22.387729,M2.2,20.428655
AF,c,CH,X,SK,s,2012,,0.068764,M2.2,0.944254
AF,c,CH,X,SL,s,2012,,0.38915,M2.2,2.230881
AF,c,CH,X,S,s,2013,,23.1352,M1.4,53.729443
AF,c,CH,X,SA,s,2013,,0.0,W0,0.000484
AF,c,CH,X,SB,s,2013,,0.0,W0,4e-06
AF,c,CH,X,SC,s,2013,,5.897047,M2.2,8.810667
AF,c,CH,X,SD,s,2013,,1.247867,M2.2,6.46328
AF,c,CH,X,SE,s,2013,,0.724881,M2.2,1.400482
AF,c,CH,X,SF,s,2013,,0.176576,M2.2,2.379115
AF,c,CH,X,SG,s,2013,,1.376746,M2.2,1.816327
AF,c,CH,X,SH,s,2013,,0.0,W0,1.094702
AF,c,CH,X,SI,s,2013,,4.124145,M2.2,13.485326
AF,c,CH,X,SJ,s,2013,,9.140597,M2.2,15.572429
AF,c,CH,X,SK,s,2013,,0.127506,M2.2,0.631258
AF,c,CH,X,SL,s,2013,,0.319835,M2.2,2.075369
AF,c,CH,X,S,s,2014,,35.397308,M1.4,63.841914
AF,c,CH,X,SA,s,2014,,0.0,W0,0.001795
AF,c,CH,X,SB,s,2014,,0.125277,M2.2,6e-06
AF,c,CH,X,SC,s,2014,,4.904119,M2.2,6.706231
AF,c,CH,X,SD,s,2014,,1.075486,M2.2,6.864728
AF,c,CH,X,SE,s,2014,,6.645332,M2.2,6.429881
AF,c,CH,X,SF,s,2014,,0.275571,M2.2,2.306047
AF,c,CH,X,SG,s,2014,,5.524665,M2.2,5.192984
AF,c,CH,X,SH,s,2014,,0.034662,M2.2,1.44219
AF,c,CH,X,SI,s,2014,,3.921286,M2.2,14.963656
AF,c,CH,X,SJ,s,2014,,12.25859,M2.2,16.906671
AF,c,CH,X,SK,s,2014,,0.076788,M2.2,0.844821
AF,c,CH,X,SL,s,2014,,0.555532,M2.2,2.182903
AF,c,CH,X,S,s,2015,,22.302165,M1.4,57.536344
AF,c,CH,X,SA,s,2015,,0.0,W0,0.000666
AF,c,CH,X,SB,s,2015,,1.9e-05,M2.2,7e-06
AF,c,CH,X,SC,s,2015,,2.31461,M2.2,4.630656
AF,c,CH,X,SD,s,2015,,0.779735,M2.2,6.53401
AF,c,CH,X,SE,s,2015,,4.011729,M2.2,5.562998
AF,c,CH,X,SF,s,2015,,0.163914,M2.2,2.447964
AF,c,CH,X,SG,s,2015,,1.895935,M2.2,2.760059
AF,c,CH,X,SH,s,2015,,0.000944,M2.2,1.302675
AF,c,CH,X,SI,s,2015,,2.784127,M2.2,13.869321
AF,c,CH,X,SJ,s,2015,,8.539801,M2.2,16.5913
AF,c,CH,X,SK,s,2015,,1.260057,M2.2,1.629326
AF,c,CH,X,SL,s,2015,,0.551294,M2.2,2.207362
AF,c,CH,X,S,s,2016,,13.735868,M1.4,49.25117
AF,c,CH,X,SA,s,2016,,0.0,W0,0.000969
AF,c,CH,X,SB,s,2016,,0.0,W0,3e-06
AF,c,CH,X,SC,s,2016,,2.571323,M2.2,5.081071
AF,c,CH,X,SD,s,2016,,0.48423,M2.2,6.302689
AF,c,CH,X,SE,s,2016,,1.542083,M2.2,3.108628
AF,c,CH,X,SF,s,2016,,0.005882,M2.2,2.204656
AF,c,CH,X,SG,s,2016,,0.719912,M2.2,1.558563
AF,c,CH,X,SH,s,2016,,0.0,W0,0.987543
AF,c,CH,X,SI,s,2016,,2.761248,M2.2,13.715403
AF,c,CH,X,SJ,s,2016,,4.484731,M2.2,12.454176
AF,c,CH,X,SK,s,2016,,0.322415,M2.2,1.320303
AF,c,CH,X,SL,s,2016,,0.844044,M2.2,2.517166
AF,c,CH,X,S,s,2017,,9.508332,M1.4,52.761365
AF,c,CH,X,SA,s,2017,,0.0,W0,0.001385
AF,c,CH,X,SB,s,2017,,0.0,W0,3e-06
AF,c,CH,X,SC,s,2017,,1.897894,M2.2,5.504896
AF,c,CH,X,SD,s,2017,,0.009558,M2.2,6.770797
AF,c,CH,X,SE,s,2017,,0.329212,M2.2,1.29584
AF,c,CH,X,SF,s,2017,,0.00365,M2.2,3.026804
AF,c,CH,X,SG,s,2017,,0.165062,M2.2,0.753443
AF,c,CH,X,SH,s,2017,,0.0,W0,0.826186
AF,c,CH,X,SI,s,2017,,1.523868,M2.2,14.577661
AF,c,CH,X,SJ,s,2017,,5.159602,M2.2,16.910688
AF,c,CH,X,SK,s,2017,,0.004625,M2.2,0.634734
AF,c,CH,X,SL,s,2017,,0.41486,M2.2,2.458927
AF,c,CH,X,S,s,2018,,18.757033,M1.4,55.303324
AF,c,CH,X,SA,s,2018,,0.0,W0,0.00086
AF,c,CH,X,SB,s,2018,,0.0,W0,6e-06
AF,c,CH,X,SC,s,2018,,3.358639,M2.2,5.849061
AF,c,CH,X,SD,s,2018,,0.177367,M2.2,7.900845
AF,c,CH,X,SE,s,2018,,0.832945,M2.2,1.541516
AF,c,CH,X,SF,s,2018,,0.002539,M2.2,2.779869
AF,c,CH,X,SG,s,2018,,0.133681,M2.2,0.537769
AF,c,CH,X,SH,s,2018,,0.0,W0,0.885915
AF,c,CH,X,SI,s,2018,,1.90937,M2.2,13.288833
AF,c,CH,X,SJ,s,2018,,11.439438,M2.2,18.69095
AF,c,CH,X,SK,s,2018,,0.036095,M2.2,1.126763
AF,c,CH,X,SL,s,2018,,0.866958,M2.2,2.700939
AF,c,CH,X,S,s,2019,,16.575283,M1.4,51.274447
AF,c,CH,X,SA,s,2019,,0.002199,M2.2,0.003808
AF,c,CH,X,SB,s,2019,,0.0,W0,5e-06
AF,c,CH,X,SC,s,2019,,2.455299,M2.2,4.706513
AF,c,CH,X,SD,s,2019,,0.627124,M2.2,7.488994
AF,c,CH,X,SE,s,2019,,1.294861,M2.2,2.329927
AF,c,CH,X,SF,s,2019,,0.002588,M2.2,2.992875
AF,c,CH,X,SG,s,2019,,0.124963,M2.2,0.462853
AF,c,CH,X,SH,s,2019,,0.00041,M2.2,0.595519
AF,c,CH,X,SI,s,2019,,1.697481,M2.2,12.522824
AF,c,CH,X,SJ,s,2019,,8.604024,M2.2,16.29019
AF,c,CH,X,SK,s,2019,,0.277383,M2.2,1.062035
AF,c,CH,X,SL,s,2019,,1.48895,M2.2,2.818905
AF,c,CH,X,S,s,2020,,18.229921,M1.4,46.681808
AF,c,CH,X,SA,s,2020,,0.0,W0,0.00101
AF,c,CH,X,SB,s,2020,,0.0,W0,4e-06
AF,c,CH,X,SC,s,2020,,1.413426,M2.2,3.101247
AF,c,CH,X,SD,s,2020,,0.375596,M2.2,2.324524
AF,c,CH,X,SE,s,2020,,0.552241,M2.2,1.227352
AF,c,CH,X,SF,s,2020,,0.00229,M2.2,3.034272
AF,c,CH,X,SG,s,2020,,0.060401,M2.2,0.382207
AF,c,CH,X,SH,s,2020,,1.7e-05,M2.2,0.772624
AF,c,CH,X,SI,s,2020,,1.299848,M2.2,12.75881
AF,c,CH,X,SJ,s,2020,,13.642039,M2.2,20.179025
AF,c,CH,X,SK,s,2020,,0.180638,M2.2,0.982477
AF,c,CH,X,SL,s,2020,,0.703427,M2.2,1.918254
AF,c,CH,X,S,s,2021,,20.478164,M1.4,40.961039
AF,c,CH,X,SA,s,2021,,0.000527,M2.2,0.000909
AF,c,CH,X,SB,s,2021,,0.0,W0,4e-06
AF,c,CH,X,SC,s,2021,,2.877971,M2.2,3.925515
AF,c,CH,X,SD,s,2021,,0.316547,M2.2,2.829156
AF,c,CH,X,SE,s,2021,,1.189517,M2.2,1.607647
AF,c,CH,X,SF,s,2021,,0.005118,M2.2,2.864728
AF,c,CH,X,SG,s,2021,,0.341216,M2.2,0.523985
AF,c,CH,X,SH,s,2021,,0.000101,M2.2,0.312398
AF,c,CH,X,SI,s,2021,,2.633854,M2.2,10.616807
AF,c,CH,X,SJ,s,2021,,12.1361,M2.2,15.27856
AF,c,CH,X,SK,s,2021,,0.202495,M2.2,1.073655
AF,c,CH,X,SL,s,2021,,0.774719,M2.2,1.927676
AF,c,CH,X,S,s,2022,,11.024652,M1.4,39.070735
AF,c,CH,X,SA,s,2022,,0.000284,M2.2,0.000708
AF,c,CH,X,SB,s,2022,,0.0,W0,3e-06
AF,c,CH,X,SC,s,2022,,1.555033,M2.2,4.025013
AF,c,CH,X,SD,s,2022,,0.169791,M2.2,5.01612
AF,c,CH,X,SE,s,2022,,0.636575,M2.2,1.448065
AF,c,CH,X,SF,s,2022,,0.00277,M2.2,1.747139
AF,c,CH,X,SG,s,2022,,0.184553,M2.2,0.51454
AF,c,CH,X,SH,s,2022,,5.4e-05,M2.2,0.081322
AF,c,CH,X,SI,s,2022,,1.415579,M2.2,9.582334
AF,c,CH,X,SJ,s,2022,,6.542437,M2.2,13.986019
AF,c,CH,X,SK,s,2022,,0.109025,M2.2,0.848316
AF,c,CH,X,SL,s,2022,,0.408549,M2.2,1.821155
AF,c,CH,X,S,s,2023,,14.602038,M1.4,64.242218
AF,c,CH,X,SA,s,2023,,0.000379,M2.2,0.001192
AF,c,CH,X,SB,s,2023,,0.0,W0,6e-06
AF,c,CH,X,SC,s,2023,,2.059585,M2.2,10.025845
AF,c,CH,X,SD,s,2023,,0.228205,M2.2,8.21216
AF,c,CH,X,SE,s,2023,,0.840515,M2.2,2.135297
AF,c,CH,X,SF,s,2023,,0.003655,M2.2,2.858732
AF,c,CH,X,SG,s,2023,,0.244088,M2.2,0.731363
AF,c,CH,X,SH,s,2023,,6.8e-05,M2.2,0.108734
AF,c,CH,X,SI,s,2023,,1.882163,M2.2,12.935178
AF,c,CH,X,SJ,s,2023,,8.654102,M2.2,24.578422
AF,c,CH,X,SK,s,2023,,0.145028,M2.2,0.970654
AF,c,CH,X,SL,s,2023,,0.54425,M2.2,1.684633
AF,c,CH,X,S,s,2024,,15.936119,M1.4,87.827055
AF,c,CH,X,SA,s,2024,,0.000401,M2.2,0.001818
AF,c,CH,X,SB,s,2024,,0.0,W0,9e-06
AF,c,CH,X,SC,s,2024,,2.467842,M2.2,15.54206
AF,c,CH,X,SD,s,2024,,0.299897,M2.2,10.185991
AF,c,CH,X,SE,s,2024,,0.908041,M2.2,2.923442
AF,c,CH,X,SF,s,2024,,0.003941,M2.2,3.784745
AF,c,CH,X,SG,s,2024,,0.262552,M2.2,0.927462
AF,c,CH,X,SH,s,2024,,7.5e-05,M2.2,0.263006
AF,c,CH,X,SI,s,2024,,2.025225,M2.2,17.168863
AF,c,CH,X,SJ,s,2024,,9.297803,M2.2,33.506735
AF,c,CH,X,SK,s,2024,,0.156891,M2.2,1.529341
AF,c,CH,X,SL,s,2024,,0.513451,M2.2,1.993583
AG,c,CH,X,S,s,2005,,13.939704,M1.3,11.022068
AG,c,CH,X,SA,s,2005,,0.0,W0,0.0
AG,c,CH,X,SB,s,2005,,0.039946,M2.2,1.3e-05
AG,c,CH,X,SC,s,2005,,2.329928,M2.2,0.815035
AG,c,CH,X,SD,s,2005,,9.290508,M2.2,2.56394
AG,c,CH,X,SE,s,2005,,0.0,W0,2e-06
AG,c,CH,X,SF,s,2005,,0.458698,M2.2,0.086125
AG,c,CH,X,SG,s,2005,,0.005373,M2.2,0.000616
AG,c,CH,X,SH,s,2005,,0.0,W0,6.617361
AG,c,CH,X,SI,s,2005,,0.240762,M2.2,0.150902
AG,c,CH,X,SJ,s,2005,,1.566007,M2.2,0.615898
AG,c,CH,X,SK,s,2005,,0.0,W0,0.17201
AG,c,CH,X,SL,s,2005,,0.008482,M2.2,0.000165
AG,c,CH,X,S,s,2006,,14.245425,M1.3,11.294773
AG,c,CH,X,SA,s,2006,,0.0,W0,0.0
AG,c,CH,X,SB,s,2006,,0.034249,M2.2,1.4e-05
AG,c,CH,X,SC,s,2006,,2.200227,M2.2,0.792362
AG,c,CH,X,SD,s,2006,,9.556257,M2.2,2.689492
AG,c,CH,X,SE,s,2006,,0.0,W0,2e-06
AG,c,CH,X,SF,s,2006,,0.548486,M2.2,0.105918
AG,c,CH,X,SG,s,2006,,0.004519,M2.2,0.000984
AG,c,CH,X,SH,s,2006,,0.0,W0,6.701845
AG,c,CH,X,SI,s,2006,,0.239675,M2.2,0.156167
AG,c,CH,X,SJ,s,2006,,1.654303,M2.2,0.666228
AG,c,CH,X,SK,s,2006,,0.0,W0,0.181608
AG,c,CH,X,SL,s,2006,,0.007708,M2.2,0.000153
AG,c,CH,X,S,s,2007,,13.898838,M1.3,11.616819
AG,c,CH,X,SA,s,2007,,0.0,W0,0.0
AG,c,CH,X,SB,s,2007,,0.039593,M2.2,1.8e-05
AG,c,CH,X,SC,s,2007,,2.555045,M2.2,0.911191
AG,c,CH,X,SD,s,2007,,8.622632,M2.2,2.543113
AG,c,CH,X,SE,s,2007,,0.0,W0,2e-06
AG,c,CH,X,SF,s,2007,,0.58732,M2.2,0.11385
AG,c,CH,X,SG,s,2007,,0.003902,M2.2,0.001053
AG,c,CH,X,SH,s,2007,,0.0,W0,7.046224
AG,c,CH,X,SI,s,2007,,0.266917,M2.2,0.152228
AG,c,CH,X,SJ,s,2007,,1.81546,M2.2,0.693487
AG,c,CH,X,SK,s,2007,,0.0,W0,0.155492
AG,c,CH,X,SL,s,2007,,0.00797,M2.2,0.00016
AG,c,CH,X,S,s,2008,,17.059055,M1.3,13.97394
AG,c,CH,X,SA,s,2008,,0.0,W0,0.0
AG,c,CH,X,SB,s,2008,,0.045558,M2.2,2.4e-05
AG,c,CH,X,SC,s,2008,,3.690419,M2.2,1.270308
AG,c,CH,X,SD,s,2008,,10.772298,M2.2,3.153155
AG,c,CH,X,SE,s,2008,,0.0,W0,2e-06
AG,c,CH,X,SF,s,2008,,0.673793,M2.2,0.126462
AG,c,CH,X,SG,s,2008,,0.00387,M2.2,0.001126
AG,c,CH,X,SH,s,2008,,0.0,W0,8.407608
AG,c,CH,X,SI,s,2008,,0.258765,M2.2,0.165074
AG,c,CH,X,SJ,s,2008,,1.597164,M2.2,0.669919
AG,c,CH,X,SK,s,2008,,0.0,W0,0.179965
AG,c,CH,X,SL,s,2008,,0.017187,M2.2,0.000296
AG,c,CH,X,S,s,2009,,16.320917,M1.3,13.537945
AG,c,CH,X,SA,s,2009,,0.0,W0,0.0
AG,c,CH,X,SB,s,2009,,0.029147,M2.2,1.9e-05
AG,c,CH,X,SC,s,2009,,3.783782,M2.2,1.223804
AG,c,CH,X,SD,s,2009,,10.063763,M2.2,2.945264
AG,c,CH,X,SE,s,2009,,0.0,W0,1e-06
AG,c,CH,X,SF,s,2009,,0.588713,M2.2,0.109269
AG,c,CH,X,SG,s,2009,,0.005015,M2.2,0.001335
AG,c,CH,X,SH,s,2009,,0.0,W0,8.389435
AG,c,CH,X,SI,s,2009,,0.28638,M2.2,0.148772
AG,c,CH,X,SJ,s,2009,,1.556059,M2.2,0.579613
AG,c,CH,X,SK,s,2009,,0.0,W0,0.140289
AG,c,CH,X,SL,s,2009,,0.008058,M2.2,0.000144
AG,c,CH,X,S,s,2010,,15.715004,M1.3,13.413636
AG,c,CH,X,SA,s,2010,,0.0,W0,0.0
AG,c,CH,X,SB,s,2010,,0.046745,M2.2,2.7e-05
AG,c,CH,X,SC,s,2010,,3.267762,M2.2,1.060899
AG,c,CH,X,SD,s,2010,,10.06223,M2.2,2.964131
AG,c,CH,X,SE,s,2010,,0.0,W0,1e-06
AG,c,CH,X,SF,s,2010,,0.602089,M2.2,0.116404
AG,c,CH,X,SG,s,2010,,0.005008,M2.2,0.001223
AG,c,CH,X,SH,s,2010,,0.0,W0,8.451969
